epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,367.628,0.37885,0.31022,0.97607,0.86085,0.72894,0.84152,0.65451,0.59967,0.58157,1.11771,0.000990365,0.000990365,0.000990365
43,376.292,0.37632,0.31187,0.98845,0.78794,0.76263,0.83368,0.64404,0.59067,0.56873,1.1146,0.000973861,0.000973861,0.000973861
44,384.982,0.38931,0.31449,0.98813,0.83561,0.70723,0.80851,0.62405,0.62115,0.60632,1.12075,0.000957358,0.000957358,0.000957358
45,393.605,0.37636,0.30739,0.97715,0.83562,0.75891,0.84033,0.6496,0.59747,0.56119,1.10375,0.000940855,0.000940855,0.000940855
46,402.239,0.37093,0.29923,0.981,0.92682,0.7517,0.85016,0.67554,0.60701,0.57592,1.11364,0.000924352,0.000924352,0.000924352
47,410.873,0.36617,0.296,0.97242,0.90928,0.74818,0.83634,0.65253,0.61076,0.54397,1.13217,0.000907848,0.000907848,0.000907848
48,419.55,0.38723,0.30799,0.98014,0.82078,0.78481,0.81914,0.6392,0.62066,0.56989,1.11381,0.000891345,0.000891345,0.000891345
49,428.153,0.37327,0.30271,0.97941,0.83259,0.78935,0.84529,0.65062,0.61191,0.53436,1.09863,0.000874842,0.000874842,0.000874842
50,436.788,0.3819,0.30263,0.97167,0.91244,0.72482,0.86589,0.69333,0.59263,0.56902,1.09443,0.000858338,0.000858338,0.000858338
51,445.434,0.36006,0.29623,0.96797,0.86669,0.74863,0.85065,0.65708,0.60541,0.55321,1.13556,0.000841835,0.000841835,0.000841835
52,454.088,0.37336,0.30146,0.97505,0.88427,0.74776,0.85345,0.67085,0.60512,0.56993,1.1271,0.000825332,0.000825332,0.000825332
53,462.71,0.36427,0.29843,0.96685,0.84228,0.74547,0.82765,0.66664,0.58796,0.64965,1.117,0.000808828,0.000808828,0.000808828
54,471.377,0.37593,0.30006,0.96761,0.84089,0.78636,0.85566,0.6624,0.62027,0.56443,1.14782,0.000792325,0.000792325,0.000792325
55,479.977,0.36603,0.30009,0.97227,0.89208,0.73204,0.85054,0.67859,0.59736,0.57286,1.13231,0.000775822,0.000775822,0.000775822
56,488.602,0.37288,0.29845,0.97926,0.84744,0.74962,0.8522,0.65696,0.59446,0.55981,1.12679,0.000759318,0.000759318,0.000759318
57,497.349,0.35081,0.28214,0.96584,0.87542,0.75684,0.84637,0.65445,0.59499,0.5249,1.12893,0.000742815,0.000742815,0.000742815
58,506.043,0.34945,0.28862,0.96823,0.88582,0.72191,0.81958,0.6393,0.5901,0.61411,1.10702,0.000726312,0.000726312,0.000726312
59,514.772,0.36123,0.2821,0.96377,0.84161,0.77141,0.86724,0.67231,0.58594,0.5302,1.10881,0.000709809,0.000709809,0.000709809
60,523.535,0.35385,0.28295,0.96446,0.84588,0.75198,0.85379,0.66047,0.59936,0.58864,1.10825,0.000693305,0.000693305,0.000693305
61,532.315,0.34335,0.2859,0.96989,0.86453,0.76099,0.85078,0.66411,0.59253,0.57458,1.11427,0.000676802,0.000676802,0.000676802
62,541.131,0.35609,0.28904,0.96859,0.84829,0.77235,0.84166,0.66332,0.60053,0.59863,1.1388,0.000660299,0.000660299,0.000660299
63,549.989,0.3447,0.28519,0.96022,0.85584,0.74449,0.84173,0.65301,0.62174,0.63719,1.15142,0.000643795,0.000643795,0.000643795
64,558.927,0.35377,0.29219,0.96367,0.83656,0.7794,0.84276,0.66288,0.61955,0.60182,1.14553,0.000627292,0.000627292,0.000627292
65,567.601,0.34364,0.28509,0.96262,0.85662,0.77033,0.86039,0.6661,0.62017,0.54725,1.14348,0.000610789,0.000610789,0.000610789
