epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,369.108,0.40033,0.33348,0.98899,0.83793,0.77146,0.83724,0.65197,0.59445,0.56317,1.11804,0.000990365,0.000990365,0.000990365
43,377.941,0.407,0.33685,1.00559,0.85236,0.7434,0.84212,0.64819,0.59548,0.57475,1.10399,0.000973861,0.000973861,0.000973861
44,386.662,0.4079,0.33556,1.00171,0.84296,0.72874,0.82752,0.63757,0.59347,0.59378,1.1156,0.000957358,0.000957358,0.000957358
45,395.437,0.40721,0.33157,0.99174,0.83111,0.74962,0.81982,0.6291,0.59179,0.61064,1.08807,0.000940855,0.000940855,0.000940855
46,404.163,0.40806,0.3261,1.00047,0.85047,0.75486,0.84977,0.66742,0.57571,0.58728,1.08499,0.000924352,0.000924352,0.000924352
47,412.879,0.39324,0.32027,0.99075,0.85164,0.75891,0.82239,0.64743,0.58307,0.62416,1.08997,0.000907848,0.000907848,0.000907848
48,421.691,0.41881,0.33089,0.99868,0.79839,0.74349,0.79217,0.62719,0.59533,0.65077,1.10124,0.000891345,0.000891345,0.000891345
49,430.422,0.39281,0.3228,0.99214,0.86549,0.73717,0.82091,0.64889,0.59338,0.60097,1.10892,0.000874842,0.000874842,0.000874842
50,439.209,0.40457,0.32967,0.99054,0.86576,0.73312,0.83624,0.67043,0.5906,0.65465,1.1123,0.000858338,0.000858338,0.000858338
51,447.964,0.37979,0.31245,0.97675,0.83258,0.75585,0.84163,0.651,0.58583,0.61436,1.10926,0.000841835,0.000841835,0.000841835
52,456.696,0.4008,0.31717,0.99547,0.85254,0.74967,0.84168,0.66289,0.56349,0.56677,1.08222,0.000825332,0.000825332,0.000825332
53,465.357,0.39312,0.31867,0.98221,0.81045,0.78756,0.84312,0.65657,0.57998,0.59304,1.09051,0.000808828,0.000808828,0.000808828
54,474.058,0.39201,0.31068,0.97841,0.83645,0.78447,0.83767,0.66189,0.58492,0.61126,1.09503,0.000792325,0.000792325,0.000792325
55,482.747,0.38606,0.3168,0.98688,0.84742,0.78994,0.81742,0.64159,0.60521,0.59617,1.10322,0.000775822,0.000775822,0.000775822
56,491.439,0.39286,0.3104,0.98922,0.82756,0.81273,0.83024,0.6419,0.59636,0.59617,1.109,0.000759318,0.000759318,0.000759318
57,500.246,0.36849,0.29955,0.97288,0.8292,0.8141,0.85613,0.66548,0.57596,0.55371,1.10025,0.000742815,0.000742815,0.000742815
58,508.901,0.36902,0.29724,0.97827,0.7992,0.8281,0.85137,0.67453,0.57912,0.55647,1.10148,0.000726312,0.000726312,0.000726312
59,517.63,0.37944,0.29626,0.97143,0.79921,0.81167,0.84876,0.67545,0.57105,0.54793,1.10507,0.000709809,0.000709809,0.000709809
60,526.407,0.3748,0.29989,0.97577,0.83309,0.80693,0.82973,0.65352,0.5781,0.54444,1.09176,0.000693305,0.000693305,0.000693305
61,535.051,0.36623,0.29923,0.98291,0.82174,0.79668,0.83703,0.65821,0.59121,0.56872,1.1007,0.000676802,0.000676802,0.000676802
62,543.802,0.37193,0.30484,0.97446,0.7835,0.84232,0.82651,0.64169,0.5869,0.53272,1.10482,0.000660299,0.000660299,0.000660299
63,552.471,0.36854,0.29329,0.97457,0.80817,0.82351,0.85076,0.65787,0.57368,0.56764,1.10173,0.000643795,0.000643795,0.000643795
64,561.134,0.37438,0.30207,0.97689,0.8394,0.82511,0.84652,0.64109,0.5946,0.59319,1.12608,0.000627292,0.000627292,0.000627292
65,569.85,0.37251,0.30585,0.97993,0.83624,0.81483,0.84951,0.65379,0.59138,0.60924,1.105,0.000610789,0.000610789,0.000610789
66,578.816,0.35823,0.28967,0.95865,0.84622,0.84577,0.85125,0.65435,0.60598,0.61,1.11108,0.000594286,0.000594286,0.000594286
67,587.602,0.36863,0.28818,0.96912,0.84857,0.79034,0.84418,0.66939,0.56838,0.55226,1.0906,0.000577782,0.000577782,0.000577782
68,596.476,0.35965,0.28427,0.96853,0.83717,0.80197,0.86242,0.66125,0.58024,0.52657,1.09813,0.000561279,0.000561279,0.000561279
