epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,7183.01,0.52691,0.49664,1.09106,0.82683,0.79483,0.85219,0.61828,0.66202,0.59392,1.17109,0.00076482,0.00076482,0.00076482
43,7357.07,0.52371,0.47326,1.08105,0.83345,0.79409,0.8368,0.62597,0.66532,0.64387,1.17631,0.000742815,0.000742815,0.000742815
44,7531.57,0.51155,0.46158,1.06815,0.74808,0.79571,0.82564,0.60955,0.66645,0.62609,1.17598,0.000720811,0.000720811,0.000720811
45,7705.11,0.51655,0.45921,1.06622,0.76199,0.79222,0.83724,0.63795,0.60738,0.59118,1.12314,0.000698806,0.000698806,0.000698806
46,7880.6,0.53765,0.46452,1.07989,0.8159,0.76686,0.83143,0.62613,0.63932,0.62559,1.14166,0.000676802,0.000676802,0.000676802
47,8054.69,0.53398,0.47354,1.08469,0.78846,0.79616,0.84616,0.62412,0.64408,0.60631,1.14316,0.000654798,0.000654798,0.000654798
48,8227.96,0.51699,0.44779,1.08081,0.82373,0.78065,0.82874,0.62833,0.62852,0.58866,1.13316,0.000632793,0.000632793,0.000632793
49,8401.3,0.51028,0.46035,1.07236,0.86759,0.78687,0.85182,0.6509,0.61671,0.60799,1.13016,0.000610789,0.000610789,0.000610789
50,8575.64,0.50861,0.43759,1.06083,0.81359,0.83341,0.80749,0.61728,0.64488,0.63096,1.14382,0.000588784,0.000588784,0.000588784
51,8748.46,0.52566,0.4641,1.08325,0.80251,0.75585,0.80998,0.60709,0.6322,0.62739,1.13986,0.00056678,0.00056678,0.00056678
52,8922.29,0.49864,0.43932,1.05826,0.84462,0.80753,0.83795,0.63013,0.64806,0.64571,1.14191,0.000544776,0.000544776,0.000544776
53,9097.24,0.48957,0.44036,1.05572,0.79148,0.82786,0.83907,0.61264,0.65748,0.6229,1.14683,0.000522771,0.000522771,0.000522771
54,9270.63,0.48938,0.44392,1.06642,0.8648,0.79579,0.84552,0.62452,0.63162,0.59089,1.12803,0.000500767,0.000500767,0.000500767
55,9444.06,0.49166,0.43523,1.04857,0.81859,0.79924,0.83283,0.61472,0.62226,0.601,1.1302,0.000478762,0.000478762,0.000478762
56,9617.83,0.48651,0.42265,1.05266,0.84066,0.81167,0.85218,0.62992,0.66489,0.59207,1.1451,0.000456758,0.000456758,0.000456758
57,9793.7,0.47482,0.41574,1.04566,0.86563,0.78687,0.86317,0.63439,0.63692,0.58406,1.12834,0.000434754,0.000434754,0.000434754
58,9967.77,0.46125,0.40439,1.02932,0.85489,0.80753,0.85428,0.6309,0.6671,0.59331,1.152,0.000412749,0.000412749,0.000412749
59,10142.3,0.45423,0.39553,1.03153,0.81132,0.7809,0.83788,0.62966,0.62236,0.58948,1.11822,0.000390745,0.000390745,0.000390745
60,10316,0.44617,0.39532,1.03046,0.80864,0.80098,0.8405,0.62955,0.61021,0.57346,1.11443,0.00036874,0.00036874,0.00036874
61,10489.9,0.46384,0.39986,1.03132,0.7841,0.83316,0.83658,0.63377,0.62806,0.59334,1.122,0.000346736,0.000346736,0.000346736
62,10664.1,0.45036,0.38596,1.02187,0.83492,0.76725,0.84216,0.64826,0.60904,0.58771,1.11722,0.000324732,0.000324732,0.000324732
63,10841,0.45864,0.40506,1.05069,0.83013,0.80002,0.83226,0.62743,0.62195,0.58053,1.13338,0.000302727,0.000302727,0.000302727
64,11015.6,0.44804,0.39224,1.02808,0.7988,0.83815,0.85804,0.64944,0.62967,0.55347,1.14355,0.000280723,0.000280723,0.000280723
65,11188.9,0.43048,0.37115,1.01106,0.79505,0.84171,0.85611,0.65922,0.61307,0.5718,1.11162,0.000258718,0.000258718,0.000258718
66,11361.6,0.41106,0.38697,0.98064,0.83958,0.80175,0.85124,0.64534,0.61665,0.58926,1.11585,0.000236714,0.000236714,0.000236714
67,11533.5,0.38296,0.34545,0.95404,0.84764,0.83275,0.8597,0.65352,0.61569,0.59752,1.11213,0.00021471,0.00021471,0.00021471
68,11705.8,0.38354,0.34938,0.96116,0.80468,0.82625,0.84939,0.64115,0.59555,0.58519,1.09612,0.000192705,0.000192705,0.000192705
69,11876.8,0.38086,0.34345,0.94728,0.83897,0.79824,0.86315,0.66021,0.58954,0.58042,1.09965,0.000170701,0.000170701,0.000170701
70,12049.4,0.37113,0.34536,0.95597,0.84412,0.80429,0.86639,0.65606,0.58444,0.54631,1.08646,0.000148696,0.000148696,0.000148696
71,12221.4,0.3607,0.33285,0.95178,0.84362,0.81474,0.87204,0.65288,0.58413,0.53242,1.08761,0.000126692,0.000126692,0.000126692
72,12392.5,0.35777,0.31593,0.93275,0.82281,0.83234,0.8696,0.65876,0.58607,0.55623,1.08658,0.000104688,0.000104688,0.000104688
73,12565.7,0.36217,0.32416,0.93634,0.85217,0.81861,0.87005,0.65856,0.58717,0.54422,1.0888,8.26832e-05,8.26832e-05,8.26832e-05
74,12738,0.35856,0.3228,0.93027,0.84338,0.8344,0.86746,0.65445,0.58005,0.53691,1.08412,6.06788e-05,6.06788e-05,6.06788e-05
75,12909.5,0.34734,0.31451,0.9244,0.85239,0.83162,0.87194,0.65728,0.57924,0.54818,1.08417,3.86744e-05,3.86744e-05,3.86744e-05
