epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.83586,0.33263,0.27064,0.94753,0.83845,0.77966,0.84412,0.66851,0.57218,0.6075,1.10241,0.000547118,0.000547118,0.000547118
2,18.9477,0.35929,0.2918,0.96034,0.76207,0.71555,0.80458,0.61975,0.62658,0.65984,1.1558,0.00109187,0.00109187,0.00109187
3,27.769,0.38337,0.3098,0.97475,0.86559,0.68162,0.78507,0.61216,0.6538,0.68286,1.19624,0.00162561,0.00162561,0.00162561
4,36.7432,0.39791,0.32046,0.99019,0.90335,0.75237,0.8239,0.61981,0.65291,0.61047,1.17932,0.00161749,0.00161749,0.00161749
5,45.8649,0.41098,0.33944,0.99862,0.84271,0.7011,0.82081,0.64926,0.64191,0.66002,1.18076,0.00160099,0.00160099,0.00160099
6,54.7315,0.39083,0.32799,0.98313,0.82611,0.76447,0.82152,0.63188,0.6403,0.60959,1.16055,0.00158448,0.00158448,0.00158448
7,63.6642,0.42344,0.34767,1.00176,0.85107,0.72239,0.80535,0.59705,0.66429,0.63358,1.17574,0.00156798,0.00156798,0.00156798
8,72.6264,0.44125,0.36516,0.99754,0.87826,0.7697,0.85598,0.65042,0.64357,0.57241,1.1646,0.00155148,0.00155148,0.00155148
9,81.5363,0.44391,0.35548,1.01912,0.82875,0.71516,0.83164,0.62335,0.6855,0.66486,1.19115,0.00153497,0.00153497,0.00153497
10,91.7561,0.4368,0.35061,1.00222,0.80525,0.74349,0.84482,0.64305,0.65303,0.63851,1.18217,0.00151847,0.00151847,0.00151847
11,101.599,0.40567,0.33473,0.98638,0.82318,0.74656,0.79442,0.61193,0.61678,0.64402,1.13361,0.00150197,0.00150197,0.00150197
12,110.457,0.42488,0.35274,1.00243,0.90617,0.74175,0.84327,0.64806,0.64885,0.6136,1.17315,0.00148546,0.00148546,0.00148546
13,119.287,0.4239,0.34819,1.00083,0.8736,0.73418,0.84811,0.63443,0.65734,0.59106,1.15499,0.00146896,0.00146896,0.00146896
14,128.121,0.41457,0.3471,0.99499,0.89222,0.72275,0.82778,0.62244,0.63667,0.57756,1.14633,0.00145246,0.00145246,0.00145246
