epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.61585,0.34198,0.27758,0.95218,0.87711,0.7615,0.85995,0.67236,0.56393,0.58617,1.0955,0.000547118,0.000547118,0.000547118
2,18.583,0.35402,0.28453,0.95718,0.87016,0.8178,0.83844,0.63313,0.616,0.56616,1.14738,0.00109187,0.00109187,0.00109187
3,27.3573,0.38327,0.30157,0.97458,0.83477,0.7869,0.82892,0.63739,0.61041,0.61103,1.14523,0.00162561,0.00162561,0.00162561
4,36.1277,0.39694,0.31433,0.98988,0.82074,0.77541,0.82095,0.61187,0.61424,0.6333,1.14352,0.00161749,0.00161749,0.00161749
5,44.9423,0.41252,0.33135,0.99796,0.82785,0.78875,0.8284,0.6217,0.6423,0.57064,1.15152,0.00160099,0.00160099,0.00160099
6,54.1212,0.40563,0.33291,0.98582,0.84242,0.78023,0.82119,0.6049,0.62823,0.58061,1.14731,0.00158448,0.00158448,0.00158448
7,62.9033,0.42181,0.35465,0.99921,0.83978,0.77012,0.79551,0.59407,0.63365,0.60667,1.14907,0.00156798,0.00156798,0.00156798
8,71.7083,0.43081,0.35682,0.99388,0.89172,0.75269,0.83578,0.63332,0.64159,0.59922,1.15674,0.00155148,0.00155148,0.00155148
9,80.4964,0.44109,0.35683,1.02171,0.88028,0.78164,0.83614,0.62352,0.64681,0.60139,1.1493,0.00153497,0.00153497,0.00153497
10,89.4632,0.43998,0.34772,1.0006,0.88135,0.7914,0.85252,0.63807,0.6592,0.63849,1.16741,0.00151847,0.00151847,0.00151847
11,98.382,0.41363,0.33864,0.98899,0.83402,0.74374,0.81195,0.62732,0.64963,0.63711,1.16435,0.00150197,0.00150197,0.00150197
12,107.235,0.41333,0.34868,1.00053,0.80188,0.78766,0.80305,0.61912,0.64696,0.61576,1.15494,0.00148546,0.00148546,0.00148546
13,116.002,0.40719,0.33499,0.99409,0.90707,0.73204,0.84807,0.63833,0.62334,0.59857,1.14261,0.00146896,0.00146896,0.00146896
14,124.718,0.41831,0.33684,0.99554,0.80485,0.79838,0.83366,0.62575,0.67319,0.60174,1.18182,0.00145246,0.00145246,0.00145246
15,133.41,0.40105,0.32811,0.9931,0.80834,0.76613,0.82479,0.61531,0.6639,0.63865,1.16243,0.00143595,0.00143595,0.00143595
