epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,473.741,0.57804,0.52924,1.118,0.78487,0.7517,0.81914,0.61081,0.69527,0.66643,1.18889,0.00139635,0.00139635,0.00139635
43,484.962,0.58969,0.52617,1.12637,0.7141,0.80545,0.79028,0.55992,0.70843,0.6998,1.20681,0.00138974,0.00138974,0.00138974
44,496.305,0.58575,0.52813,1.11863,0.79469,0.75269,0.78454,0.54369,0.79539,0.75395,1.27995,0.00138314,0.00138314,0.00138314
45,507.623,0.58229,0.5272,1.11126,0.79099,0.75751,0.81013,0.58804,0.69266,0.72451,1.18746,0.00137654,0.00137654,0.00137654
46,518.964,0.57555,0.51583,1.11357,0.76295,0.79307,0.8137,0.61689,0.68228,0.65295,1.20301,0.00136994,0.00136994,0.00136994
47,530.323,0.56272,0.50144,1.10208,0.74099,0.73074,0.78506,0.5709,0.71869,0.70552,1.22291,0.00136334,0.00136334,0.00136334
48,541.761,0.57476,0.51755,1.10619,0.72728,0.76128,0.81001,0.59788,0.7275,0.67559,1.23364,0.00135674,0.00135674,0.00135674
49,553.146,0.58544,0.52854,1.12148,0.75664,0.76985,0.80816,0.581,0.70623,0.69496,1.22483,0.00135014,0.00135014,0.00135014
50,564.364,0.57949,0.51801,1.10719,0.81737,0.69181,0.81366,0.61232,0.6982,0.68256,1.18564,0.00134354,0.00134354,0.00134354
51,575.656,0.56294,0.4998,1.09675,0.71774,0.77279,0.8045,0.59494,0.69034,0.65428,1.19357,0.00133693,0.00133693,0.00133693
52,586.958,0.5666,0.5098,1.10457,0.80892,0.78355,0.80877,0.61071,0.69431,0.68703,1.20757,0.00133033,0.00133033,0.00133033
53,598.339,0.56192,0.50632,1.09269,0.81515,0.79715,0.84222,0.62585,0.72167,0.70545,1.19373,0.00132373,0.00132373,0.00132373
54,609.698,0.57819,0.51077,1.09409,0.81454,0.7416,0.81607,0.61493,0.68673,0.68875,1.17939,0.00131713,0.00131713,0.00131713
55,621.214,0.57701,0.51405,1.1118,0.77186,0.80446,0.80492,0.60885,0.68928,0.62689,1.17561,0.00131053,0.00131053,0.00131053
56,632.661,0.56983,0.4944,1.10714,0.78091,0.77077,0.81263,0.60582,0.67522,0.67788,1.1778,0.00130393,0.00130393,0.00130393
57,643.827,0.52972,0.47069,1.07254,0.79702,0.76099,0.84003,0.60583,0.70669,0.63783,1.19379,0.00129733,0.00129733,0.00129733
58,655.141,0.53356,0.45927,1.08655,0.8248,0.7517,0.84541,0.64184,0.66891,0.60926,1.14898,0.00129072,0.00129072,0.00129072
59,666.572,0.54467,0.47106,1.07654,0.88821,0.71553,0.8411,0.63936,0.67963,0.60735,1.178,0.00128412,0.00128412,0.00128412
60,677.834,0.5374,0.47104,1.0885,0.83331,0.731,0.80072,0.60425,0.6769,0.61711,1.18705,0.00127752,0.00127752,0.00127752
61,689.128,0.51934,0.45441,1.08521,0.81381,0.70759,0.81817,0.61606,0.65829,0.64122,1.17489,0.00127092,0.00127092,0.00127092
62,700.427,0.54772,0.47063,1.08303,0.77302,0.79517,0.83613,0.61501,0.671,0.66323,1.18416,0.00126432,0.00126432,0.00126432
63,712.56,0.55072,0.46837,1.09242,0.73176,0.80969,0.78178,0.59005,0.65111,0.6429,1.14998,0.00125772,0.00125772,0.00125772
64,723.737,0.5539,0.48364,1.09288,0.77253,0.81187,0.80737,0.6058,0.7014,0.63799,1.20986,0.00125112,0.00125112,0.00125112
65,735.008,0.5535,0.48988,1.09498,0.82103,0.75443,0.83508,0.59442,0.71003,0.62805,1.22143,0.00124452,0.00124452,0.00124452
66,746.268,0.53471,0.472,1.06526,0.72306,0.79662,0.81001,0.59128,0.67666,0.67234,1.16527,0.00123791,0.00123791,0.00123791
67,757.551,0.54289,0.46015,1.07761,0.8513,0.77888,0.82094,0.59209,0.68498,0.60632,1.1762,0.00123131,0.00123131,0.00123131
68,768.908,0.5348,0.45957,1.08045,0.82571,0.79923,0.84737,0.62877,0.68328,0.62931,1.1669,0.00122471,0.00122471,0.00122471
69,780.158,0.53783,0.46858,1.09096,0.74753,0.78253,0.83264,0.63165,0.64209,0.62045,1.148,0.00121811,0.00121811,0.00121811
70,791.51,0.53138,0.45599,1.07309,0.85818,0.72841,0.82053,0.62027,0.6764,0.63982,1.18658,0.00121151,0.00121151,0.00121151
71,802.547,0.51606,0.46249,1.06981,0.72884,0.79365,0.82515,0.60828,0.66271,0.59465,1.15983,0.00120491,0.00120491,0.00120491
72,813.928,0.52629,0.45996,1.08669,0.79695,0.7848,0.81843,0.60982,0.68103,0.60395,1.1786,0.00119831,0.00119831,0.00119831
73,824.13,0.49628,0.42066,1.03491,0.77868,0.84171,0.84771,0.64055,0.65226,0.59233,1.14228,0.0011917,0.0011917,0.0011917
74,832.736,0.51682,0.44077,1.05878,0.82832,0.79409,0.83693,0.62576,0.67755,0.61082,1.14677,0.0011851,0.0011851,0.0011851
75,841.491,0.50826,0.4351,1.07135,0.80028,0.75771,0.83096,0.62621,0.65521,0.62765,1.14382,0.0011785,0.0011785,0.0011785
76,850.091,0.50505,0.42758,1.05795,0.79408,0.7602,0.83097,0.6233,0.64004,0.61593,1.14494,0.0011719,0.0011719,0.0011719
77,858.744,0.50766,0.43648,1.07478,0.79029,0.79773,0.81933,0.61494,0.68036,0.58907,1.16613,0.0011653,0.0011653,0.0011653
78,867.409,0.51047,0.43102,1.05992,0.78354,0.79296,0.81766,0.59861,0.70987,0.65267,1.1732,0.0011587,0.0011587,0.0011587
79,876.031,0.4955,0.43353,1.05999,0.80433,0.75132,0.81565,0.61514,0.68761,0.60476,1.17586,0.0011521,0.0011521,0.0011521
80,884.67,0.48928,0.41849,1.03895,0.73876,0.81525,0.84519,0.62847,0.65675,0.64281,1.13692,0.0011455,0.0011455,0.0011455
81,893.339,0.48836,0.41929,1.05604,0.78747,0.79725,0.84013,0.64092,0.64677,0.59298,1.13845,0.00113889,0.00113889,0.00113889
