epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,373.342,0.5863,0.55995,1.11958,0.75391,0.74962,0.77167,0.57591,0.74591,0.74572,1.2274,0.00139635,0.00139635,0.00139635
43,382.239,0.60725,0.56366,1.13888,0.77268,0.76514,0.81315,0.60164,0.76299,0.7321,1.25414,0.00138974,0.00138974,0.00138974
44,391.15,0.59381,0.55079,1.12972,0.78076,0.78739,0.78608,0.6003,0.68571,0.63585,1.19235,0.00138314,0.00138314,0.00138314
45,400.04,0.58365,0.53884,1.11154,0.78932,0.76712,0.80554,0.59102,0.73789,0.64192,1.2387,0.00137654,0.00137654,0.00137654
46,408.968,0.58256,0.52704,1.12411,0.787,0.74112,0.80702,0.59036,0.72502,0.7086,1.25106,0.00136994,0.00136994,0.00136994
47,417.843,0.58562,0.53286,1.12525,0.75021,0.69468,0.75085,0.55562,0.72181,0.73963,1.20896,0.00136334,0.00136334,0.00136334
48,426.601,0.59135,0.53905,1.12501,0.8389,0.74494,0.81918,0.5818,0.74347,0.69135,1.24796,0.00135674,0.00135674,0.00135674
49,435.422,0.6012,0.54473,1.13766,0.79951,0.75476,0.7845,0.57575,0.76697,0.74422,1.25737,0.00135014,0.00135014,0.00135014
50,444.162,0.59129,0.53094,1.11302,0.85221,0.73224,0.81717,0.60704,0.73985,0.64913,1.2278,0.00134354,0.00134354,0.00134354
51,452.915,0.57263,0.51871,1.10785,0.80856,0.71652,0.80973,0.58838,0.73965,0.70313,1.24712,0.00133693,0.00133693,0.00133693
52,461.716,0.57391,0.51199,1.11058,0.86196,0.77461,0.83847,0.63574,0.65763,0.58846,1.16581,0.00133033,0.00133033,0.00133033
53,470.608,0.5892,0.51763,1.11438,0.82295,0.77871,0.8323,0.60677,0.75841,0.69975,1.25484,0.00132373,0.00132373,0.00132373
54,479.547,0.57822,0.52075,1.10525,0.8899,0.6865,0.81578,0.60302,0.70639,0.70657,1.20383,0.00131713,0.00131713,0.00131713
55,488.275,0.58346,0.52284,1.11978,0.79168,0.79113,0.81394,0.59671,0.74023,0.68287,1.21543,0.00131053,0.00131053,0.00131053
56,497.042,0.5777,0.5023,1.12014,0.80636,0.80101,0.81389,0.59423,0.71812,0.65559,1.21233,0.00130393,0.00130393,0.00130393
57,505.885,0.54961,0.48728,1.09165,0.79695,0.82468,0.81552,0.60585,0.67633,0.64049,1.17739,0.00129733,0.00129733,0.00129733
58,514.656,0.54691,0.47779,1.10089,0.84763,0.80022,0.82004,0.59957,0.69969,0.62381,1.21305,0.00129072,0.00129072,0.00129072
59,523.394,0.53698,0.47448,1.08127,0.81667,0.81903,0.83874,0.63331,0.68763,0.63558,1.19083,0.00128412,0.00128412,0.00128412
60,532.116,0.55484,0.4797,1.10031,0.88612,0.80338,0.8575,0.60184,0.72736,0.62743,1.21354,0.00127752,0.00127752,0.00127752
61,540.844,0.54928,0.48355,1.10421,0.86082,0.72284,0.83822,0.62043,0.71499,0.69937,1.21822,0.00127092,0.00127092,0.00127092
62,549.58,0.56571,0.48842,1.1,0.8729,0.74529,0.82237,0.59677,0.6896,0.66918,1.1807,0.00126432,0.00126432,0.00126432
63,558.373,0.54857,0.48316,1.09636,0.80285,0.81276,0.83543,0.59844,0.66669,0.58414,1.17269,0.00125772,0.00125772,0.00125772
64,567.103,0.56255,0.49093,1.09825,0.88373,0.77136,0.8454,0.62172,0.69337,0.60768,1.20128,0.00125112,0.00125112,0.00125112
65,575.881,0.54764,0.49784,1.09769,0.87502,0.77502,0.85035,0.63269,0.67138,0.59901,1.18471,0.00124452,0.00124452,0.00124452
66,584.634,0.53684,0.47571,1.07163,0.84516,0.76866,0.82448,0.62581,0.68186,0.66866,1.17277,0.00123791,0.00123791,0.00123791
67,593.39,0.54237,0.46424,1.07962,0.89278,0.77005,0.82833,0.61425,0.6777,0.60472,1.16427,0.00123131,0.00123131,0.00123131
68,602.16,0.53606,0.4767,1.0817,0.90701,0.76184,0.84933,0.63084,0.71335,0.62089,1.18307,0.00122471,0.00122471,0.00122471
69,610.895,0.55732,0.49077,1.10353,0.85107,0.71355,0.84448,0.61878,0.68709,0.63472,1.16744,0.00121811,0.00121811,0.00121811
70,619.737,0.55567,0.48609,1.08648,0.80391,0.80338,0.81787,0.59417,0.70883,0.6537,1.19739,0.00121151,0.00121151,0.00121151
