epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,367.263,0.35311,0.28567,0.96279,0.83397,0.79409,0.85321,0.65539,0.62917,0.54922,1.16067,0.000990365,0.000990365,0.000990365
43,375.883,0.34997,0.28485,0.97084,0.87853,0.81224,0.86723,0.66719,0.6443,0.57941,1.15841,0.000973861,0.000973861,0.000973861
44,384.533,0.35266,0.29277,0.96785,0.85172,0.75269,0.82569,0.62347,0.6426,0.62557,1.16766,0.000957358,0.000957358,0.000957358
45,393.234,0.34824,0.28415,0.95629,0.90052,0.77026,0.83642,0.62713,0.62216,0.58047,1.14731,0.000940855,0.000940855,0.000940855
46,401.975,0.34542,0.28112,0.96305,0.9159,0.76226,0.84049,0.65943,0.62028,0.61659,1.1369,0.000924352,0.000924352,0.000924352
47,410.764,0.34217,0.27764,0.95561,0.88261,0.76389,0.84664,0.66257,0.59776,0.58835,1.13023,0.000907848,0.000907848,0.000907848
48,419.528,0.3601,0.28768,0.96359,0.85108,0.75615,0.83083,0.64919,0.59971,0.59903,1.13038,0.000891345,0.000891345,0.000891345
49,428.343,0.34541,0.28376,0.96394,0.91089,0.7494,0.83504,0.64971,0.60028,0.56116,1.13506,0.000874842,0.000874842,0.000874842
50,437.202,0.34812,0.28055,0.95391,0.90826,0.73661,0.83211,0.65093,0.60119,0.61123,1.12765,0.000858338,0.000858338,0.000858338
51,446.08,0.33446,0.27259,0.95134,0.87507,0.73934,0.84643,0.65386,0.60705,0.58194,1.13079,0.000841835,0.000841835,0.000841835
52,454.981,0.34485,0.2792,0.96109,0.91859,0.73364,0.85106,0.65818,0.63571,0.60358,1.16285,0.000825332,0.000825332,0.000825332
53,463.667,0.34693,0.28065,0.95163,0.93134,0.74962,0.84799,0.66247,0.62827,0.62284,1.15131,0.000808828,0.000808828,0.000808828
54,472.285,0.34975,0.27521,0.95385,0.88331,0.75075,0.83686,0.62997,0.62384,0.60275,1.14621,0.000792325,0.000792325,0.000792325
55,480.855,0.34846,0.28069,0.96152,0.90169,0.76514,0.85118,0.65858,0.60293,0.58134,1.12984,0.000775822,0.000775822,0.000775822
56,489.533,0.34919,0.28306,0.96346,0.89348,0.7765,0.84955,0.65243,0.61254,0.59401,1.14633,0.000759318,0.000759318,0.000759318
57,498.454,0.32739,0.26233,0.94784,0.90033,0.7517,0.85105,0.64923,0.62998,0.59338,1.15609,0.000742815,0.000742815,0.000742815
58,507.199,0.32854,0.27149,0.95425,0.89806,0.71237,0.82015,0.61927,0.63948,0.65942,1.16838,0.000726312,0.000726312,0.000726312
59,515.923,0.32477,0.26084,0.9414,0.88144,0.74962,0.85251,0.65508,0.60042,0.60008,1.13591,0.000709809,0.000709809,0.000709809
60,524.584,0.32594,0.26495,0.94738,0.84163,0.80362,0.86256,0.66548,0.60871,0.60899,1.13174,0.000693305,0.000693305,0.000693305
61,533.243,0.31957,0.26119,0.9557,0.85213,0.75246,0.84735,0.64127,0.60632,0.61573,1.13247,0.000676802,0.000676802,0.000676802
62,541.943,0.33342,0.26493,0.95393,0.93031,0.68036,0.84157,0.64173,0.62051,0.6547,1.14852,0.000660299,0.000660299,0.000660299
63,550.617,0.32281,0.26169,0.94725,0.83654,0.78709,0.84575,0.65528,0.61764,0.62992,1.1381,0.000643795,0.000643795,0.000643795
64,559.272,0.33348,0.27238,0.95121,0.85166,0.76996,0.84694,0.65417,0.62648,0.56665,1.13794,0.000627292,0.000627292,0.000627292
65,567.873,0.32573,0.26879,0.95314,0.82175,0.76929,0.83348,0.63366,0.60719,0.59113,1.13394,0.000610789,0.000610789,0.000610789
66,576.617,0.32023,0.26003,0.93853,0.91419,0.73618,0.85134,0.64897,0.62238,0.59285,1.15383,0.000594286,0.000594286,0.000594286
67,585.263,0.32368,0.25142,0.94366,0.92949,0.76457,0.85387,0.66395,0.61053,0.57579,1.12563,0.000577782,0.000577782,0.000577782
68,593.908,0.31912,0.2551,0.94628,0.85519,0.79009,0.85441,0.66713,0.60601,0.56803,1.12033,0.000561279,0.000561279,0.000561279
69,602.555,0.32555,0.26661,0.95485,0.87443,0.73959,0.8492,0.65783,0.61107,0.60391,1.12577,0.000544776,0.000544776,0.000544776
70,611.198,0.32379,0.26475,0.94367,0.87664,0.77442,0.85575,0.65805,0.60453,0.60827,1.12559,0.000528272,0.000528272,0.000528272
71,619.845,0.31577,0.26678,0.95012,0.94149,0.71346,0.858,0.66095,0.60799,0.59077,1.1463,0.000511769,0.000511769,0.000511769
72,628.516,0.31897,0.26604,0.95795,0.83014,0.787,0.85595,0.64627,0.6118,0.57206,1.14897,0.000495266,0.000495266,0.000495266
73,637.179,0.30405,0.24177,0.92692,0.91182,0.73234,0.87223,0.66905,0.59487,0.55308,1.13209,0.000478762,0.000478762,0.000478762
74,645.9,0.31573,0.25486,0.93737,0.90409,0.75354,0.87183,0.68223,0.58543,0.53963,1.13001,0.000462259,0.000462259,0.000462259
75,654.73,0.30074,0.24291,0.94087,0.87786,0.79508,0.86083,0.66654,0.59417,0.57578,1.13156,0.000445756,0.000445756,0.000445756
76,663.507,0.31216,0.25648,0.94129,0.80422,0.78769,0.85521,0.66961,0.60488,0.56836,1.14175,0.000429253,0.000429253,0.000429253
77,672.306,0.31633,0.24974,0.95274,0.93449,0.72185,0.85591,0.66565,0.60003,0.56615,1.13888,0.000412749,0.000412749,0.000412749
78,681.207,0.30852,0.24272,0.93882,0.87295,0.76879,0.86008,0.67163,0.611,0.56447,1.14406,0.000396246,0.000396246,0.000396246
79,690.057,0.30417,0.24791,0.94089,0.88739,0.7765,0.85701,0.67053,0.60181,0.54952,1.13523,0.000379743,0.000379743,0.000379743
